p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
6.85E-89,0.412124779,0.506,0.275,2.05E-84,1,SCN2A
1.55E-88,0.424401737,0.78,0.516,4.63E-84,1,UNC79
1.96E-88,0.428908089,0.293,0.122,5.85E-84,1,ZFHX4-AS1
1.98E-88,0.441500365,0.186,0.06,5.92E-84,1,CNTN4
8.99E-88,0.352008026,0.509,0.272,2.69E-83,1,ATP1A3
2.66E-87,0.310086317,0.217,0.077,7.95E-83,1,LINC01102
4.29E-87,0.401046678,0.947,0.766,1.28E-82,1,DCLK1
3.03E-86,0.324402615,0.22,0.079,9.07E-82,1,GPRIN3
5.60E-86,0.530227593,0.839,0.666,1.68E-81,1,SLC8A1
7.47E-86,0.386220367,0.467,0.249,2.23E-81,1,PGM2L1
1.07E-85,0.332306915,0.715,0.427,3.19E-81,1,CELF4
4.13E-85,0.580185424,0.461,0.254,1.23E-80,1,TOX3
9.87E-85,0.402448003,0.951,0.824,2.95E-80,1,AKAP6
2.97E-84,0.349532061,0.509,0.278,8.88E-80,1,SCN3B
7.05E-84,0.542218828,0.577,0.355,2.11E-79,1,PLCL1
7.93E-84,0.431517037,0.607,0.383,2.37E-79,1,PKIA
2.39E-82,0.686254372,0.77,0.562,7.14E-78,1,GRIK2
1.03E-81,0.290569664,0.383,0.184,3.07E-77,1,MYT1
8.76E-80,0.804118988,0.815,0.679,2.62E-75,1,CNTNAP2
1.06E-79,0.741043922,0.462,0.261,3.16E-75,1,AL589740.1
2.47E-79,0.633722863,0.373,0.18,7.38E-75,1,NXPH1
3.59E-79,0.44767501,0.741,0.55,1.07E-74,1,ATP9A
3.71E-79,0.308049702,0.375,0.183,1.11E-74,1,SMPD3
1.73E-78,0.432823864,0.717,0.486,5.17E-74,1,RIMS1
2.24E-78,0.386814997,0.948,0.854,6.71E-74,1,TMEM178B
1.85E-77,0.373306638,0.303,0.135,5.54E-73,1,LINC01322
7.23E-77,0.385982504,0.251,0.102,2.16E-72,1,GAD2
1.43E-76,0.381514577,0.329,0.151,4.28E-72,1,NEFL
1.99E-76,0.355910741,0.833,0.621,5.95E-72,1,ELAVL3
5.31E-76,0.407418863,0.757,0.53,1.59E-71,1,MAPT
5.52E-76,0.289390703,0.17,0.056,1.65E-71,1,GREM2
1.99E-75,0.260870586,0.225,0.087,5.94E-71,1,CRNDE
6.23E-75,0.445141165,0.906,0.797,1.86E-70,1,MAPK10
6.70E-75,0.368788571,0.984,0.909,2.00E-70,1,NCAM1
3.24E-74,0.457281349,0.934,0.812,9.71E-70,1,SYT1
4.29E-74,0.326827458,0.384,0.195,1.28E-69,1,RIMBP2
4.35E-74,0.403236172,0.978,0.84,1.30E-69,1,NRXN1
6.50E-74,0.329832289,0.322,0.152,1.94E-69,1,FAR2P1
9.78E-74,0.331851542,0.77,0.509,2.93E-69,1,GRIA2
1.69E-73,0.311279644,0.261,0.112,5.04E-69,1,ST8SIA4
2.48E-73,0.344688234,0.564,0.333,7.41E-69,1,POU2F2
5.39E-73,0.342450225,0.487,0.275,1.61E-68,1,CPEB3
4.69E-72,0.358455645,0.406,0.216,1.40E-67,1,KCNB1
5.53E-72,0.443999876,0.657,0.447,1.66E-67,1,EPB41
1.93E-71,0.252113481,0.217,0.084,5.78E-67,1,RTN4RL1
2.41E-71,0.400451642,0.814,0.65,7.21E-67,1,ST7
4.95E-71,0.347475484,0.977,0.945,1.48E-66,1,TTC3
1.30E-70,0.383353466,0.86,0.687,3.89E-66,1,PCLO
1.05E-69,0.35815245,0.544,0.338,3.14E-65,1,TMEFF1
5.15E-69,0.464761394,0.436,0.238,1.54E-64,1,LUZP2
7.69E-69,0.411243172,0.853,0.687,2.30E-64,1,KCNQ1OT1
2.71E-68,0.573020637,0.652,0.461,8.10E-64,1,ZFHX4
2.93E-68,0.442656095,0.247,0.103,8.77E-64,1,EBF3
1.81E-67,0.38014496,0.844,0.693,5.41E-63,1,BASP1
2.23E-67,0.359374448,0.976,0.881,6.67E-63,1,ANK2
2.35E-67,0.547128353,0.379,0.202,7.03E-63,1,PEX5L
8.05E-67,0.289228742,0.976,0.84,2.41E-62,1,ADGRL3
1.35E-66,0.574607671,0.36,0.187,4.04E-62,1,PTPRT
1.37E-66,0.325697453,0.996,0.983,4.10E-62,1,AUTS2
4.18E-66,0.390533588,0.818,0.677,1.25E-61,1,TNRC6C
1.38E-65,0.426924731,0.629,0.427,4.14E-61,1,GPR137C
3.07E-65,0.352539329,0.69,0.49,9.20E-61,1,DLGAP4
4.52E-65,0.324640182,0.309,0.149,1.35E-60,1,SCN9A
1.14E-64,0.296489981,0.45,0.255,3.42E-60,1,PRKAR2B
2.52E-64,0.365450972,0.602,0.398,7.54E-60,1,SSBP3
3.92E-64,0.353529183,0.369,0.196,1.17E-59,1,LEMD1
8.62E-64,0.329074709,0.235,0.101,2.58E-59,1,RAB27B
1.32E-63,0.737194308,0.756,0.602,3.96E-59,1,LRRTM4
6.71E-62,0.40255567,0.724,0.526,2.01E-57,1,CSRNP3
6.80E-62,0.297890071,0.848,0.66,2.03E-57,1,RMST
8.18E-62,0.300244292,0.334,0.168,2.45E-57,1,STXBP5-AS1
1.59E-61,0.303587488,0.133,0.043,4.77E-57,1,AC116049.2
1.91E-61,0.355321881,0.851,0.718,5.72E-57,1,XKR6
2.01E-61,0.360786898,0.26,0.121,6.01E-57,1,SLC17A6
1.25E-60,0.633560098,0.494,0.302,3.75E-56,1,RALYL
6.52E-60,0.32196393,0.69,0.479,1.95E-55,1,SNAP91
6.58E-60,0.334642775,0.272,0.129,1.97E-55,1,GABRB1
7.95E-60,0.477808148,0.457,0.275,2.38E-55,1,FIGN
3.45E-59,0.353468029,0.892,0.752,1.03E-54,1,DCC
7.78E-59,0.31765318,0.464,0.275,2.33E-54,1,KSR2
8.95E-59,0.425595516,0.329,0.169,2.68E-54,1,FOXP2
4.06E-58,0.33239624,0.968,0.944,1.21E-53,1,RERE
1.33E-57,0.268539465,0.418,0.236,3.98E-53,1,RUNDC3B
1.34E-57,0.509433913,0.388,0.223,4.00E-53,1,NTNG1
1.39E-57,0.324850099,0.694,0.494,4.15E-53,1,NRXN2
3.95E-57,0.298598569,0.57,0.373,1.18E-52,1,PWAR6
9.63E-57,0.650204768,0.411,0.245,2.88E-52,1,MGAT4C
1.40E-56,0.306185807,0.505,0.309,4.20E-52,1,SYP
2.44E-56,0.317814151,0.531,0.339,7.31E-52,1,DNAJC6
3.16E-56,0.320212749,0.556,0.366,9.46E-52,1,MAPRE2
4.40E-56,0.329029968,0.85,0.696,1.32E-51,1,RTN3
5.48E-56,0.515290344,0.741,0.612,1.64E-51,1,SOX4
1.99E-55,0.312599357,0.697,0.489,5.95E-51,1,CRMP1
5.19E-55,0.332068974,0.361,0.201,1.55E-50,1,LINC01060
8.06E-55,0.447575895,0.419,0.246,2.41E-50,1,EDIL3
1.37E-54,0.317017401,0.598,0.4,4.10E-50,1,CELF5
5.51E-54,0.268394794,0.498,0.301,1.65E-49,1,NSG2
7.45E-54,0.34112861,0.898,0.8,2.23E-49,1,RABGAP1L
1.15E-53,0.326246641,0.751,0.582,3.44E-49,1,SOX11
3.59E-53,0.326037787,0.702,0.518,1.07E-48,1,SLC38A1
3.79E-53,0.327420657,0.374,0.211,1.13E-48,1,AL355499.2
9.08E-53,0.317378953,0.578,0.383,2.72E-48,1,STXBP5L
2.70E-52,0.273523465,0.312,0.163,8.07E-48,1,TMEM196
4.72E-52,0.310428809,0.577,0.389,1.41E-47,1,COPG2
1.83E-51,0.275193154,0.465,0.288,5.47E-47,1,C1QTNF3-AMACR
1.83E-51,0.267235087,0.753,0.55,5.48E-47,1,RGS7
3.44E-51,0.582814073,0.717,0.553,1.03E-46,1,NRG1
3.71E-51,0.271446628,0.285,0.146,1.11E-46,1,ZBTB7C
4.06E-51,0.306617773,0.883,0.737,1.22E-46,1,CACNA1C
4.83E-51,0.330173667,0.975,0.954,1.44E-46,1,FTX
5.62E-51,0.344265622,0.907,0.803,1.68E-46,1,KALRN
6.27E-51,0.297002504,0.497,0.316,1.88E-46,1,HOMER1
1.41E-50,0.287239768,0.512,0.326,4.22E-46,1,SEZ6L2
1.44E-50,0.286751198,0.266,0.13,4.29E-46,1,LINC02588
1.97E-50,0.40563937,0.375,0.218,5.89E-46,1,PTCHD4
2.61E-50,0.285389503,0.922,0.82,7.80E-46,1,RBFOX2
2.96E-50,0.255964586,0.264,0.134,8.86E-46,1,RND3
9.44E-50,0.266475962,0.482,0.307,2.82E-45,1,CXADR
1.43E-49,0.268118853,0.473,0.298,4.26E-45,1,NLN
6.19E-49,0.31001336,0.867,0.738,1.85E-44,1,MYCBP2
1.02E-48,0.461771392,0.496,0.33,3.04E-44,1,LRFN5
2.11E-48,0.325177018,0.65,0.476,6.32E-44,1,KIAA1958
4.73E-48,0.331552602,0.913,0.791,1.42E-43,1,CCSER1
6.96E-48,0.266924086,0.425,0.258,2.08E-43,1,STMN4
1.00E-47,0.319177218,0.698,0.499,2.99E-43,1,NMNAT2
1.03E-47,0.325523245,0.724,0.57,3.07E-43,1,TPST1
1.80E-47,0.269185987,0.883,0.777,5.38E-43,1,HERC1
2.30E-47,0.273830994,0.502,0.322,6.89E-43,1,KCNH8
7.54E-47,0.320158908,0.567,0.396,2.25E-42,1,EPHB2
7.54E-47,0.25937689,0.535,0.351,2.26E-42,1,GNG4
7.78E-47,0.282635222,0.84,0.734,2.33E-42,1,GSK3B
1.67E-46,0.253507301,0.604,0.403,5.00E-42,1,PHACTR3
2.35E-46,0.292426575,0.635,0.452,7.04E-42,1,DPYSL5
4.95E-46,0.315623977,0.6,0.415,1.48E-41,1,ATP8A2
5.82E-46,0.341040309,0.545,0.369,1.74E-41,1,AGBL4
6.85E-46,0.259118968,0.51,0.336,2.05E-41,1,NOVA2
1.19E-45,0.342320597,0.476,0.315,3.57E-41,1,ATP8A1
1.34E-45,0.310121718,0.743,0.622,4.02E-41,1,NSD3
1.45E-45,0.283524832,0.796,0.658,4.34E-41,1,AC124312.1
2.65E-45,0.257731587,0.448,0.282,7.92E-41,1,JPT1
4.33E-45,0.302849202,0.748,0.595,1.30E-40,1,FNBP1L
5.57E-45,0.276500402,0.602,0.407,1.67E-40,1,CNTN1
7.91E-45,0.334488461,0.488,0.316,2.36E-40,1,EML6
8.26E-45,0.256736229,0.394,0.239,2.47E-40,1,NOL4L
1.31E-44,0.306756893,0.782,0.606,3.91E-40,1,PHACTR1
1.85E-44,0.407472181,0.9,0.831,5.53E-40,1,NAV2
5.22E-44,0.29914652,0.458,0.298,1.56E-39,1,TXNDC16
6.63E-44,0.293251621,0.505,0.344,1.98E-39,1,TET2
8.01E-44,0.31867498,0.293,0.161,2.40E-39,1,LINC01505-dup1
1.04E-43,0.407687911,0.282,0.156,3.11E-39,1,GAD1
1.50E-43,0.292246874,0.657,0.464,4.47E-39,1,KCNMA1
1.52E-43,0.263014974,0.935,0.875,4.56E-39,1,RTN4
3.23E-43,0.64527189,0.56,0.411,9.66E-39,1,RBFOX1
4.49E-43,0.456593965,0.27,0.143,1.34E-38,1,ST18
5.05E-43,0.902708617,0.62,0.485,1.51E-38,1,ADARB2
8.55E-43,0.311146989,0.721,0.581,2.56E-38,1,CBFA2T2
1.65E-42,0.257309069,0.563,0.392,4.94E-38,1,MACO1
2.54E-42,0.253827119,0.858,0.698,7.59E-38,1,MDGA2
5.74E-42,0.303337471,0.532,0.37,1.72E-37,1,ATP1B1
8.51E-42,0.481636176,0.616,0.467,2.54E-37,1,CSMD3
1.32E-41,0.269121738,0.893,0.838,3.95E-37,1,ARIH1
1.73E-41,0.283272125,0.758,0.6,5.17E-37,1,GNAO1
2.24E-41,0.260369868,0.619,0.44,6.69E-37,1,APBA1
1.63E-40,0.338006623,0.684,0.523,4.88E-36,1,ARFGEF3
3.97E-40,0.316690466,0.164,0.073,1.19E-35,1,GFRA1
5.26E-40,0.254005379,0.484,0.324,1.57E-35,1,RAI1
2.84E-39,0.266222321,0.459,0.302,8.49E-35,1,CHN1
3.89E-39,0.256525919,0.627,0.455,1.16E-34,1,MTSS1
4.13E-39,0.294231341,0.604,0.455,1.24E-34,1,RFLNA
7.05E-39,0.31564042,0.626,0.465,2.11E-34,1,FMN2
8.33E-39,0.288616212,0.924,0.847,2.49E-34,1,TANC2
9.56E-39,0.258134425,0.443,0.291,2.86E-34,1,RNF165
1.97E-38,0.260697268,0.671,0.515,5.88E-34,1,CEP170
4.35E-38,0.456777725,0.543,0.382,1.30E-33,1,KCNIP4
5.23E-38,0.293905173,0.478,0.329,1.56E-33,1,COG6
6.14E-38,0.2857978,0.551,0.398,1.84E-33,1,NLK
2.23E-37,0.287000578,0.623,0.468,6.68E-33,1,RNF150
7.04E-37,0.290308293,0.584,0.428,2.11E-32,1,JAZF1
8.76E-37,0.299992442,0.819,0.725,2.62E-32,1,FBXL17
1.16E-36,0.256907566,0.364,0.228,3.46E-32,1,SYBU
5.23E-36,0.265562147,0.337,0.208,1.56E-31,1,BASP1-AS1
7.83E-36,0.457585782,0.455,0.307,2.34E-31,1,PCDH15
1.13E-35,0.282067511,0.654,0.515,3.38E-31,1,GNAS
1.06E-34,0.253871407,0.512,0.365,3.17E-30,1,KLHL24
3.40E-34,0.34554963,0.6,0.465,1.02E-29,1,AL157778.1
3.55E-34,0.253509737,0.281,0.164,1.06E-29,1,LURAP1L-AS1
6.22E-34,0.840243166,0.691,0.631,1.86E-29,1,NRXN3
6.86E-34,0.255327572,0.738,0.602,2.05E-29,1,ANKRD36C
1.10E-33,0.363845033,0.595,0.462,3.30E-29,1,PPM1L
1.27E-33,0.263313298,0.962,0.903,3.79E-29,1,PAK3
2.19E-33,0.315869228,0.566,0.395,6.56E-29,1,SAMD5
3.24E-33,0.272374742,0.334,0.205,9.68E-29,1,MIR137HG
5.15E-33,0.30120303,0.493,0.351,1.54E-28,1,NR2F1
8.04E-32,0.256862894,0.307,0.186,2.40E-27,1,ALK
2.12E-31,0.287855807,0.483,0.331,6.35E-27,1,AL033504.1
3.28E-31,0.32767711,0.648,0.507,9.81E-27,1,AC092691.1
1.17E-30,0.280212984,0.572,0.429,3.49E-26,1,DOK6
7.20E-30,0.30643791,0.505,0.378,2.15E-25,1,WDR44
5.09E-29,0.292061518,0.882,0.775,1.52E-24,1,CADPS
5.40E-29,0.252334379,0.559,0.418,1.62E-24,1,FRY
7.86E-29,0.278256527,0.661,0.517,2.35E-24,1,DPYSL3
2.72E-28,0.261336082,0.608,0.481,8.14E-24,1,AEBP2
2.86E-28,0.254355372,0.755,0.647,8.55E-24,1,KIAA1211
1.46E-27,0.2606783,0.687,0.576,4.38E-23,1,FAM168A
2.46E-27,0.271342723,0.461,0.338,7.37E-23,1,UBA6-AS1
6.08E-27,0.474861405,0.353,0.239,1.82E-22,1,SGCZ
2.19E-26,0.267004562,0.929,0.837,6.54E-22,1,NPAS3
3.18E-26,0.352578939,0.488,0.354,9.50E-22,1,SYN3
3.75E-26,0.273462716,0.523,0.384,1.12E-21,1,DPYD
2.87E-24,0.278368003,0.61,0.497,8.60E-20,1,PDS5B
4.69E-24,0.267844802,0.385,0.268,1.40E-19,1,FRMPD4
8.29E-24,0.257858957,0.751,0.653,2.48E-19,1,MAML3
1.37E-22,0.271651313,0.448,0.337,4.10E-18,1,NSUN6
1.96E-22,0.27529356,0.512,0.414,5.86E-18,1,SUCO
6.14E-22,0.477193816,0.761,0.684,1.84E-17,1,PCDH9
6.68E-22,0.281451955,0.484,0.378,2.00E-17,1,AC021504.1
2.32E-20,0.301747405,0.314,0.216,6.95E-16,1,SLC35F3
2.74E-20,0.36011024,0.397,0.296,8.19E-16,1,FAM19A2
3.47E-19,0.354816805,0.413,0.303,1.04E-14,1,RYR2
3.36E-18,0.331140541,0.243,0.163,1.00E-13,1,NELL1
1.68E-17,0.301797917,0.533,0.44,5.04E-13,1,LINC01619
2.35E-17,0.302791573,0.257,0.175,7.03E-13,1,CNTN5
4.30E-16,0.279248441,0.33,0.242,1.29E-11,1,CACNA2D3
1.10E-15,0.255171145,0.249,0.173,3.30E-11,1,RNF220
7.78E-15,0.476345676,0.459,0.379,2.33E-10,1,CSMD1
3.34E-12,0.253220088,0.109,0.065,9.99E-08,1,SEMA3E
9.14E-12,0.387735119,0.598,0.559,2.73E-07,1,CACNA2D1
1.31E-10,0.323153562,0.356,0.283,3.90E-06,1,EPHA6
0,1.815200818,0.919,0.23,0,2,GLI3
0,1.585616218,0.983,0.609,0,2,DACH1
0,1.465584998,0.977,0.595,0,2,SYNE2
0,1.398042893,0.753,0.159,0,2,LRRC3B
0,1.386399054,0.75,0.314,0,2,CDON
0,1.372541658,0.861,0.304,0,2,SLC1A3
0,1.347284125,0.868,0.316,0,2,SHROOM3
0,1.232834375,0.864,0.419,0,2,CREB5
0,1.228432655,0.322,0.049,0,2,LINC00698
0,1.228066463,0.902,0.342,0,2,MEIS2
0,1.202126663,0.989,0.846,0,2,ADGRB3
0,1.17638577,0.989,0.702,0,2,HDAC9
0,1.16484,0.867,0.446,0,2,FOXP1
0,1.141716655,0.802,0.356,0,2,PRKD1
0,1.139385365,0.793,0.301,0,2,MPPED2
0,1.117686004,0.764,0.252,0,2,LTBP1
0,1.071233604,0.687,0.223,0,2,MOB3B
0,1.029276851,0.803,0.315,0,2,LRIG1
0,0.996928897,0.988,0.759,0,2,SOX5
0,0.952195556,0.641,0.196,0,2,GPC4
0,0.948029263,0.708,0.266,0,2,DOK5
0,0.911074407,0.532,0.133,0,2,CDH23
0,0.899774476,0.597,0.12,0,2,LHX2
0,0.894317952,0.63,0.189,0,2,MEGF10
0,0.863167895,0.533,0.111,0,2,FOXG1
0,0.86314288,0.601,0.177,0,2,SEL1L3
0,0.854805182,0.563,0.127,0,2,LINC01551
0,0.849721753,0.583,0.179,0,2,PREX2
0,0.84178967,0.529,0.139,0,2,ADAMTS9
0,0.816999033,0.631,0.21,0,2,CELSR1
0,0.807351275,0.366,0.06,0,2,SGCG
0,0.737632056,0.386,0.063,0,2,LINC01965
0,0.592094618,0.405,0.08,0,2,SFRP1
3.44E-306,0.833528968,0.874,0.359,1.03E-301,2,COL4A5
6.75E-306,0.871027732,0.705,0.278,2.02E-301,2,EFNB2
1.30E-304,0.635687974,0.422,0.1,3.90E-300,2,LRP4
1.59E-304,0.845169787,0.68,0.237,4.76E-300,2,TNC
5.53E-298,0.699410301,0.498,0.141,1.65E-293,2,NOTCH1
8.02E-288,0.996339132,0.892,0.649,2.40E-283,2,TMEM131
1.02E-287,0.917235604,0.763,0.337,3.06E-283,2,PLEKHG1
1.62E-285,0.710718785,0.421,0.105,4.85E-281,2,HMGA2
5.71E-285,0.47581859,0.226,0.032,1.71E-280,2,PTH2R
6.24E-283,0.569380012,0.465,0.124,1.87E-278,2,ARX
1.30E-282,0.859678457,0.603,0.209,3.88E-278,2,PLCE1
7.34E-281,0.537320018,0.374,0.085,2.20E-276,2,MIR222HG
1.63E-280,0.970674853,0.971,0.738,4.88E-276,2,ZBTB20
1.71E-278,1.005184184,0.988,0.766,5.11E-274,2,GPC6
7.78E-278,0.830021139,0.605,0.211,2.33E-273,2,TCF7L1
1.40E-270,0.957941239,0.899,0.498,4.20E-266,2,FBXL7
1.97E-268,0.497206819,0.344,0.075,5.91E-264,2,LIPG
3.44E-268,1.05180541,0.918,0.684,1.03E-263,2,SLC35F1
5.86E-265,0.853450442,0.68,0.275,1.75E-260,2,LINC01158
1.62E-261,0.889275433,0.859,0.455,4.86E-257,2,ZFHX4
1.10E-260,1.026340066,0.736,0.346,3.28E-256,2,HS6ST2
1.55E-254,0.977313051,0.746,0.351,4.62E-250,2,LIFR
4.85E-248,0.645300818,0.561,0.191,1.45E-243,2,NOTCH2
1.44E-247,0.929970902,0.966,0.699,4.31E-243,2,PARD3B
6.87E-245,0.671380316,0.492,0.155,2.06E-240,2,BOC
3.25E-235,0.80720873,0.648,0.261,9.71E-231,2,COL11A1
2.71E-234,0.892553311,0.714,0.339,8.11E-230,2,PELI2
1.38E-232,0.689190598,0.575,0.207,4.12E-228,2,PRDM16
2.11E-231,0.934358127,0.983,0.783,6.32E-227,2,IL1RAPL1
2.91E-231,1.405742,0.403,0.119,8.69E-227,2,AL357507.1
1.64E-230,0.777789752,0.973,0.628,4.92E-226,2,PTPRZ1
3.86E-228,0.346109339,0.271,0.054,1.15E-223,2,CNGA3
1.85E-227,0.862281166,0.711,0.335,5.53E-223,2,SNCAIP
1.29E-224,0.913777523,0.835,0.477,3.85E-220,2,PTN
6.72E-224,0.628522686,0.532,0.186,2.01E-219,2,PLPP3
1.38E-220,0.418709738,0.2,0.032,4.14E-216,2,CASC17
4.68E-214,0.876970545,0.992,0.862,1.40E-209,2,NLGN1
1.80E-202,0.790190379,0.771,0.386,5.37E-198,2,LINC00511
2.63E-199,0.705781854,0.708,0.327,7.86E-195,2,VIM
1.17E-192,0.585493464,0.983,0.75,3.50E-188,2,QKI
1.37E-186,0.447677119,0.417,0.132,4.09E-182,2,PAX6
8.06E-185,0.527644735,0.665,0.276,2.41E-180,2,COL4A6
1.33E-183,0.789925225,0.834,0.537,3.97E-179,2,TSPAN5
1.69E-183,0.772556088,0.768,0.439,5.07E-179,2,FUT9
9.81E-183,0.642461438,0.646,0.285,2.94E-178,2,KIAA1217
7.36E-182,0.714243458,0.979,0.835,2.20E-177,2,NPAS3
7.39E-182,0.56261809,0.492,0.185,2.21E-177,2,GLI2
1.58E-181,0.522487284,0.958,0.604,4.74E-177,2,NFIB
1.04E-179,0.699183109,0.68,0.326,3.10E-175,2,C1orf61
1.34E-179,0.743030683,0.686,0.358,4.01E-175,2,SH3RF1
1.51E-178,0.572734051,0.356,0.109,4.52E-174,2,B3GAT2
7.35E-174,0.619124958,0.582,0.241,2.20E-169,2,ZFP36L1
6.65E-173,0.305279227,0.217,0.045,1.99E-168,2,IL33
3.27E-170,0.253595544,0.232,0.051,9.79E-166,2,SALL1
3.81E-170,0.561610518,0.65,0.282,1.14E-165,2,RFX4
2.09E-169,0.696439534,0.983,0.791,6.24E-165,2,MIR99AHG
2.72E-167,0.71969555,0.914,0.728,8.12E-163,2,BAZ2B
4.29E-167,0.301773596,0.217,0.046,1.28E-162,2,ITGA2
1.19E-164,0.73999669,0.878,0.657,3.55E-160,2,TMEM161B-AS1
1.47E-163,0.612435812,0.597,0.288,4.40E-159,2,CCND2
3.78E-162,0.77308629,0.711,0.393,1.13E-157,2,VCAN
9.37E-162,0.699244685,0.919,0.746,2.80E-157,2,ARHGAP21
1.11E-161,0.571504451,0.38,0.128,3.32E-157,2,LEF1
2.48E-161,0.673587881,0.678,0.367,7.42E-157,2,MYO10
7.84E-160,0.70817203,0.508,0.216,2.35E-155,2,ABTB2
2.57E-156,0.715280269,0.608,0.308,7.70E-152,2,PTPN13
8.67E-156,0.435334093,0.339,0.106,2.59E-151,2,FABP7
2.15E-154,0.698150206,0.863,0.64,6.43E-150,2,PHLPP1
2.20E-152,0.567015035,0.716,0.357,6.57E-148,2,SOX2
5.79E-151,0.700629667,0.564,0.274,1.73E-146,2,MAPK4
6.39E-148,0.650541954,0.881,0.564,1.91E-143,2,LINC00461
1.04E-147,0.634590929,0.924,0.688,3.10E-143,2,PDE4B
4.14E-146,0.462279788,0.377,0.133,1.24E-141,2,SOX9
1.07E-144,0.723612777,0.9,0.674,3.21E-140,2,TENM4
5.74E-144,0.366473683,0.329,0.105,1.72E-139,2,LRIG3
3.69E-143,0.25797401,0.202,0.046,1.10E-138,2,AL136366.1
1.17E-142,0.611450368,0.539,0.251,3.51E-138,2,FAT4
7.02E-142,0.727658782,0.792,0.582,2.10E-137,2,ANKRD28
1.01E-141,0.26786281,0.192,0.042,3.01E-137,2,IFI16
1.91E-141,0.634372954,0.917,0.722,5.72E-137,2,SETBP1
3.20E-140,0.702128771,0.872,0.631,9.57E-136,2,NEDD4L
1.44E-139,0.488956314,0.44,0.178,4.30E-135,2,MAP2K6
2.09E-138,0.401455963,0.311,0.098,6.25E-134,2,RGS20
1.16E-137,0.526341309,0.592,0.286,3.48E-133,2,STK3
8.19E-135,0.586860307,0.545,0.269,2.45E-130,2,INTU
4.40E-134,0.7290655,0.783,0.549,1.32E-129,2,RAD51B
5.33E-134,0.625016817,0.59,0.303,1.59E-129,2,PVT1
2.06E-133,0.443479107,0.439,0.173,6.17E-129,2,ADAMTS6
2.30E-133,0.34594118,0.258,0.074,6.88E-129,2,STOX1
3.69E-133,0.691428947,0.719,0.462,1.10E-128,2,FUT8
2.58E-132,0.406513974,0.287,0.088,7.71E-128,2,AC087564.1
4.29E-132,0.60504783,0.604,0.306,1.28E-127,2,PLCH1
3.67E-131,0.460354776,0.977,0.698,1.10E-126,2,NFIA
6.03E-129,0.406972521,0.323,0.111,1.80E-124,2,FAM184B
1.42E-127,0.68040793,0.674,0.411,4.26E-123,2,MIR181A1HG
1.46E-125,0.628980002,0.685,0.406,4.36E-121,2,SVIL
3.47E-125,0.583374411,0.689,0.4,1.04E-120,2,LDLRAD3
4.92E-124,0.432100843,0.455,0.189,1.47E-119,2,AC099792.1
2.93E-122,0.528075613,0.402,0.163,8.77E-118,2,IQGAP2
6.53E-122,0.656311769,0.675,0.425,1.95E-117,2,ACVR2A
7.21E-122,0.396758418,0.404,0.163,2.16E-117,2,LRRC1
7.79E-121,0.61116782,0.6,0.347,2.33E-116,2,FAM171B
9.80E-121,0.483748605,0.498,0.231,2.93E-116,2,ABCC4
2.40E-118,0.318684882,0.203,0.053,7.18E-114,2,CHST9
9.45E-118,0.70355209,0.712,0.505,2.83E-113,2,RAB3GAP2
2.03E-116,0.388689557,0.244,0.074,6.07E-112,2,LAMA3
3.12E-116,0.432898664,0.42,0.176,9.33E-112,2,EMX2OS
6.37E-116,0.32706669,0.161,0.036,1.90E-111,2,AC109492.1
3.07E-115,0.426735279,0.368,0.147,9.19E-111,2,ZDHHC13
5.34E-115,0.59696147,0.677,0.4,1.60E-110,2,SAMD4A
4.48E-114,0.590067761,0.904,0.796,1.34E-109,2,TRIM2
6.61E-114,0.360403189,0.347,0.129,1.98E-109,2,CA12
7.90E-114,0.290290741,0.249,0.076,2.36E-109,2,EFNB1
1.91E-113,0.825871816,0.589,0.359,5.71E-109,2,MED12L
2.82E-112,0.528939669,0.914,0.753,8.44E-108,2,IGF2BP2
6.52E-112,0.441112184,0.407,0.169,1.95E-107,2,BMPR1B
1.06E-111,0.356282452,0.344,0.132,3.18E-107,2,AASS
5.35E-111,0.374182578,0.292,0.1,1.60E-106,2,EGF
4.43E-110,0.522071197,0.963,0.826,1.32E-105,2,PLCB1
5.97E-110,0.312621107,0.247,0.077,1.79E-105,2,MCUB
3.87E-109,0.372933354,0.295,0.104,1.16E-104,2,ALPK1
6.63E-108,0.411706742,0.362,0.149,1.98E-103,2,SLC16A1
1.09E-106,0.564774353,0.783,0.599,3.25E-102,2,DENND1A
1.66E-106,0.39599252,0.395,0.166,4.98E-102,2,NEDD9
2.28E-105,0.569710863,0.851,0.599,6.83E-101,2,NKAIN3
2.47E-105,0.454135482,0.498,0.243,7.40E-101,2,EPHA4
2.93E-105,0.589558926,0.65,0.381,8.77E-101,2,NHSL1
3.56E-105,0.31589242,0.265,0.09,1.07E-100,2,PLAG1
5.51E-105,0.616623047,0.585,0.34,1.65E-100,2,PAG1
7.98E-105,0.505851569,0.702,0.426,2.39E-100,2,SPATA13
6.74E-104,0.507438184,0.61,0.35,2.02E-99,2,ITGB8
3.05E-103,0.442802292,0.413,0.188,9.13E-99,2,TMEM47
1.10E-102,0.405038526,0.424,0.184,3.29E-98,2,EMX2
4.07E-102,0.604045653,0.686,0.431,1.22E-97,2,TMTC2
9.28E-102,0.616783923,0.708,0.496,2.78E-97,2,CTBP2
